Time (s): 0.0179
44	A: 1. 
2	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
40	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.018
44	A: 1. 
2	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
40	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0181
44	A: 1. 
2	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
40	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0182
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0183
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0184
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0185
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0186
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0187
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0188
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0189
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.019
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0191
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0192
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0193
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0194
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0195
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0196
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0197
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0198
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0199
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.02
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0201
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0202
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0203
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0204
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0205
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0206
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0207
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0208
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0209
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.021
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0211
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0212
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0213
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0214
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0215
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0216
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0217
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0218
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0219
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.022
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0221
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0222
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0223
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0224
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0225
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0226
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0227
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0228
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0229
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.023
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0231
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0232
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0233
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0234
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0235
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0236
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0237
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0238
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0239
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.024
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0241
43	A: 1. 
3	A: 1. B: 1. 
3	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
39	C: 1. 
Time (s): 0.0242
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0243
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0244
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0245
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0246
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0247
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0248
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0249
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.025
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0251
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0252
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0253
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0254
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0255
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0256
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0257
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0258
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0259
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.026
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0261
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0262
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0263
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0264
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0265
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0266
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0267
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0268
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0269
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.027
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0271
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0272
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0273
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0274
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0275
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0276
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0277
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0278
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0279
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.028
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0281
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0282
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0283
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0284
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0285
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0286
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0287
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0288
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0289
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.029
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0291
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0292
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0293
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0294
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0295
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0296
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0297
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0298
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0299
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.03
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0301
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0302
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0303
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0304
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0305
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0306
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0307
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0308
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0309
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.031
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0311
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0312
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0313
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0314
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0315
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0316
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0317
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0318
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.0319
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
1	A: 1. B: 1. C: 1. 
39	B: 1. 
7	B: 1. C: 1. 
38	C: 1. 
Time (s): 0.032
42	A: 1. 
3	A: 1. B: 1. 
4	A: 1. C: 1. 
